UIRoot2D/NormalPanel/HeroAttributeWin/Go_HeroAttribute/Go_ScrollList/Go_List/Go_LevelUP/Btn_LevelUp,UIRoot2D/NormalPanel/BattleWin/Go_TeamSkill/Btn_TeamSkill,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_3,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_0,UIRoot2D/NormalPanel/HeroListWin/Btn_Back,UIRoot2D/NormalPanel/GuildWar5V5BattleWin/Go_Player/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_1,UIRoot2D/NormalPanel/EquipStrengthenWin/Go_Strengthen/Btn_strengthen,UIRoot2D/NormalPanel/HeroInfoWin/Go_ToggleList/Tog_Equip,UIRoot2D/NormalPanel/EquipStrengthenWin/Go_Strengthen/Btn_faststrengthen,UIRoot2D/NormalPanel/QuestWin/Go_Quest/Go_QuestList/Go_ScrollRect/Go_Content/Go_AchievementItem_01/Btn_Reward,UIRoot2D/NormalPanel/UGCBattleWin/Go_GlobalSkill/Btn_GlobalSkill_0,UIRoot2D/NormalPanel/UGCBattleWin/Go_PlayerCard/Go_UGCBattleCard_2,UIRoot2D/NormalPanel/BossInvadeBattleWin/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/DuelistBattleWin/Go_HeroSkill/Btn_CommonAttack,UIRoot2D/NormalPanel/HeroAttributeWin/Go_HeroAttribute/Go_ScrollList/Go_List/Go_AttributeTip/Go_ItemList/Go_Item_0,UIRoot2D/NormalPanel/MainWin/Go_Menu/Msk_DisplayArea/Grid/Btn_Hero,UIRoot2D/NormalPanel/RobWin/Go_Rob/Go_TreasureList/Go_Layout/Go_TreasureListItem_Win_Rob(Clone),vip
63,46,0,53,56,0,11,55,45,28,83,10,0,864,0,174,65,0,False
25,13,0,0,22,0,0,0,6,0,16,0,0,478,0,175,23,0,False
32,8,0,0,16,0,0,1,24,31,13,0,0,0,0,1,21,0,False
11,11,0,0,13,0,0,30,5,3,7,0,0,0,0,4,17,0,False
14,7,0,0,10,0,0,0,0,0,5,0,0,0,0,0,13,0,False
94,108,0,134,99,0,93,11,103,120,107,44,37,677,0,226,113,96,False
44,33,0,29,44,0,0,121,37,41,48,1,0,102,0,59,49,10,False
0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
7,39,0,0,6,0,0,35,5,5,0,0,0,0,0,0,12,0,False
50,40,0,43,40,0,29,1,38,43,21,14,0,116,0,107,46,0,False
13,9,0,0,13,0,0,0,10,0,6,0,0,64,0,4,15,0,False
72,79,0,0,70,0,0,0,77,87,89,16,0,327,368,5,86,60,False
0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,False
9,14,0,0,7,0,0,0,0,0,2,0,0,0,0,0,9,0,False
107,474,0,402,96,0,299,1902,64,4,80,15,0,96,283,0,101,0,False
0,3,0,0,5,0,0,0,0,0,2,0,0,0,0,0,6,0,False
14,12,0,0,10,0,0,50,1,0,6,0,0,0,0,3,13,0,False
16,5,0,0,13,0,0,0,0,0,10,0,0,0,0,0,22,0,False
115,213,73,348,194,0,110,3,87,94,128,134,30,1189,211,0,205,78,False
16,11,0,0,17,0,0,0,10,10,7,0,0,0,0,33,20,0,False
30,16,0,0,21,0,0,0,0,0,4,0,0,73,0,0,26,0,False
26,14,0,0,23,0,0,7,17,15,7,0,0,56,0,23,28,0,False
33,8,0,0,29,0,0,10,30,24,18,0,0,66,0,0,30,0,False
23,19,0,0,15,0,0,27,14,17,13,0,0,15,0,3,21,0,False
33,24,0,52,16,0,0,0,2,0,18,0,0,153,0,0,22,0,False
32,16,0,0,19,0,0,0,25,31,9,0,0,7,0,0,25,0,False
49,46,0,5,22,0,0,385,25,0,15,1,0,397,267,0,36,0,False
10,25,0,0,6,0,0,144,21,8,4,0,0,0,0,0,14,0,False
89,70,0,191,71,0,15,4,56,74,46,9,0,1155,0,5,77,14,False
23,64,0,62,57,0,93,80,47,9,62,22,0,1132,1574,54,65,44,False
70,83,0,136,60,0,211,18,58,197,81,19,140,493,54,1319,72,14,False
2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,False
9,4,0,0,9,0,0,0,2,0,0,0,0,0,0,0,13,0,False
21,5,0,0,15,0,0,29,9,7,9,0,0,14,0,0,20,0,False
56,83,0,45,31,0,0,0,22,42,21,9,0,50,8,0,40,0,False
19,8,0,0,10,0,0,15,16,8,8,0,0,0,0,0,17,0,False
18,9,0,0,16,0,0,1,6,9,6,0,0,0,0,0,19,0,False
6,1,0,0,4,0,0,0,2,2,5,0,0,0,0,3,9,0,False
18,9,0,0,7,0,0,95,9,0,6,0,0,32,0,0,20,0,False
84,48,0,0,57,0,0,2,61,66,56,0,0,268,121,0,73,40,False
11,13,0,0,8,0,0,29,5,0,0,0,0,0,0,0,12,0,False
33,12,0,0,21,0,0,26,12,10,10,0,0,22,0,0,25,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
67,43,0,94,59,0,37,1,70,63,69,23,0,126,78,0,66,54,False
43,45,0,50,34,0,57,0,35,30,30,10,0,563,0,0,37,0,False
90,279,941,364,71,0,1845,3,68,69,162,925,356,2996,632,111,87,540,True
99,82,0,165,88,0,137,27,141,87,68,158,95,638,296,153,111,82,False
82,87,0,27,75,0,6,12,98,61,52,5,0,753,189,1,86,58,True
0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,False
38,119,0,44,46,0,56,66,19,46,32,131,0,910,151,310,55,2,False
8,24,0,34,21,0,0,0,13,12,19,0,0,54,0,20,25,0,False
38,20,0,35,36,0,0,195,57,4,23,1,0,1,0,0,43,0,False
138,98,4,459,163,0,149,3,97,107,153,51,6,216,116,1,181,94,True
95,35,0,66,36,0,67,15,51,41,56,16,0,270,0,13,37,88,False
28,47,0,0,29,0,0,0,29,27,29,0,0,428,33,41,34,0,False
127,137,50,143,127,0,148,7,139,83,121,90,26,1631,110,0,144,122,False
25,13,0,0,13,0,0,28,9,2,2,0,0,3,0,0,17,0,False
75,73,0,136,63,0,128,1,49,103,97,15,0,242,0,1250,68,22,False
124,139,0,170,133,0,43,74,117,96,73,42,16,1705,69,223,139,116,False
20,13,0,41,10,0,31,0,0,1,68,0,0,0,0,0,14,2,False
37,92,0,91,39,0,271,6,41,24,76,135,77,743,63,2,45,30,False
11,8,0,0,9,0,0,0,0,0,7,0,0,0,0,0,12,0,False
106,58,0,109,142,0,271,0,91,70,98,58,9,166,7,16,152,173,False
144,102,70,185,95,0,125,3,76,98,105,12,54,43,2,0,109,22,False
80,130,136,320,98,0,149,11,38,117,87,143,146,1883,26,0,113,8,False
55,32,0,64,43,0,0,2,67,47,36,0,0,825,0,4,53,90,False
59,78,0,376,65,0,148,1,93,56,101,72,0,512,0,0,82,68,False
14,5,0,0,12,0,0,0,3,8,8,0,0,0,0,0,15,0,False
109,139,0,949,127,0,121,251,138,120,126,964,877,2207,89,585,131,72,False
43,19,0,0,34,0,0,9,27,27,28,0,0,45,82,0,40,0,False
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
32,37,0,0,28,0,0,12,33,25,27,0,0,227,0,3,37,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
84,16,0,0,40,0,0,131,48,43,30,0,0,61,38,350,46,92,False
1,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,5,0,False
97,20,0,27,46,0,0,680,53,0,27,0,0,265,0,0,52,0,False
96,111,0,99,58,0,195,0,78,154,65,27,0,242,128,1,73,32,False
48,119,0,35,47,0,0,77,76,43,42,1,0,636,0,233,66,108,False
69,26,0,0,58,0,0,14,85,61,55,0,0,14,120,126,63,40,True
15,6,0,0,11,0,0,0,4,4,2,0,0,0,0,2,12,0,False
7,3,0,0,9,0,0,11,6,0,2,0,0,0,0,0,11,0,False
37,27,0,36,28,0,0,1,26,45,13,0,0,13,0,91,34,0,False
9,17,0,0,9,0,0,0,7,10,3,0,0,0,0,0,14,0,False
42,39,0,48,35,0,33,1,35,36,43,7,0,649,0,120,30,10,False
107,139,0,520,109,0,233,8,103,99,78,249,0,720,135,0,119,170,True
65,61,73,402,91,0,198,1,53,69,77,238,131,1063,154,107,96,38,False
41,55,0,0,25,0,0,1,34,32,19,8,0,40,124,0,33,0,False
23,15,0,0,14,0,0,83,6,4,9,0,0,0,0,0,25,0,False
29,43,0,33,25,0,0,0,29,15,16,0,0,35,0,5,31,0,False
66,53,0,52,71,0,184,22,60,54,68,12,0,820,0,0,78,6,False
53,223,0,146,55,0,143,3,45,30,73,77,77,716,56,0,67,104,False
37,10,0,0,19,0,0,19,30,13,12,0,0,42,0,18,20,0,False
84,105,0,184,91,0,332,41,62,49,60,128,34,745,140,0,104,24,False
79,43,0,15,49,0,0,11,59,44,27,1,0,157,0,0,63,12,False
75,44,0,66,45,0,61,0,55,64,48,8,0,110,196,574,53,28,False
78,70,0,72,47,0,0,658,67,9,40,19,0,541,117,0,56,0,False
6,4,0,0,12,0,0,30,11,0,3,0,0,0,0,0,12,0,False
18,12,0,0,10,0,0,137,10,2,7,0,0,0,0,9,18,0,False
91,64,0,0,58,0,0,20,80,103,78,12,0,901,0,2,64,8,False
3,3,0,0,7,0,0,0,0,0,4,0,0,0,0,0,14,0,False
73,60,0,130,69,0,107,0,59,144,68,18,0,1072,0,0,79,26,False
45,35,0,51,54,0,16,51,74,42,100,9,0,1099,441,268,61,44,False
88,105,0,338,40,0,723,24,52,115,48,250,0,129,0,1,55,14,False
9,16,0,0,12,0,0,18,5,1,2,0,0,0,0,0,15,0,False
23,6,0,0,19,0,0,3,10,15,6,0,0,0,0,0,23,0,False
109,116,0,193,130,0,212,44,107,92,54,232,991,311,511,14,131,60,False
4,35,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,False
170,126,6,1836,183,0,387,12,148,187,165,224,20,51,0,5,188,210,True
32,14,0,0,16,0,0,19,7,4,12,0,0,126,0,7,22,0,False
25,18,0,28,19,0,0,0,15,11,15,0,0,0,0,8,22,0,False
152,235,0,717,153,0,626,13,182,144,117,302,458,1767,394,3,166,324,False
35,21,0,45,23,0,0,9,24,19,7,6,0,6,0,0,29,0,False
55,28,0,29,52,0,0,2,49,104,32,1,0,194,0,9,55,0,False
40,20,0,0,29,0,0,9,22,26,16,0,0,364,0,0,33,0,False
10,14,0,0,15,0,0,45,9,4,11,0,0,0,0,50,21,0,False
31,23,0,30,17,0,0,3,9,10,19,1,0,368,0,0,22,0,False
13,12,0,0,14,0,0,1,6,4,12,0,0,98,0,11,18,0,False
91,36,0,9,96,0,0,24,103,77,121,3,0,293,211,321,104,122,False
150,136,9,223,106,0,330,25,206,150,119,44,15,2414,1473,6,108,152,False
62,51,0,102,46,0,32,0,33,41,34,16,0,538,117,0,52,0,False
28,39,0,0,17,0,0,0,10,0,19,0,0,174,0,0,29,0,False
20,24,0,23,19,0,0,0,17,12,27,0,0,191,0,14,25,0,False
48,35,0,26,31,0,0,1,25,28,28,0,0,52,15,0,37,0,False
28,46,0,15,38,0,0,13,57,33,35,0,0,893,1,98,44,8,False
61,62,0,55,44,0,54,421,36,2,39,31,0,251,0,1,49,6,False
8,4,0,0,8,0,0,1,2,6,2,0,0,0,0,3,10,0,False
132,266,23,690,159,0,261,13,148,107,97,234,40,861,77,1,174,22,False
2,12,0,0,6,0,0,0,1,0,0,0,0,0,0,0,9,0,False
20,15,0,0,4,0,0,0,9,5,7,0,0,59,0,0,19,0,False
13,16,0,0,11,0,0,119,7,4,4,0,0,0,0,0,16,0,False
76,197,0,264,81,0,546,8,73,66,92,164,74,1055,726,544,100,384,False
67,62,0,93,38,0,20,0,63,68,34,4,0,92,0,0,41,0,False
0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,False
16,13,0,0,15,0,0,121,7,7,12,0,0,0,0,0,18,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
20,11,0,0,15,0,0,202,12,1,8,0,0,0,0,4,18,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
65,38,0,20,55,0,0,0,59,61,64,1,0,276,78,0,65,68,False
104,113,0,132,62,0,99,14,84,180,80,4,0,1576,0,0,110,18,False
69,36,0,11,61,0,0,8,42,37,36,0,0,645,0,0,66,16,False
4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,False
31,36,0,0,17,0,0,1,12,3,4,0,0,168,0,0,22,0,False
60,35,0,0,41,0,0,1,47,55,23,0,0,239,0,0,46,20,False
38,16,0,0,28,0,0,12,38,39,10,0,0,306,0,14,34,0,False
127,131,0,165,99,0,197,3,125,295,81,42,11,603,0,7,113,22,False
60,120,8,241,93,0,376,73,103,82,87,153,279,1384,140,166,116,38,False
71,76,0,167,102,0,124,3,83,97,69,32,0,720,296,2,111,80,False
72,163,245,535,89,0,722,1,64,22,173,490,492,1288,293,10,108,76,False
4,6,0,0,11,0,0,19,4,4,4,0,0,0,0,0,12,0,False
53,58,17,69,86,0,173,49,52,81,99,34,8,115,9,4,100,38,False
66,50,0,53,33,0,0,24,39,43,42,1,0,848,364,0,43,0,False
91,28,0,0,34,0,0,2,28,30,26,0,0,177,89,0,47,0,False
120,84,0,86,97,0,86,7,105,116,79,285,338,720,78,185,108,36,False
138,67,0,245,150,0,249,17,154,124,70,113,57,1480,233,6,170,50,True
13,11,0,0,19,0,0,1,15,14,12,0,0,187,0,3,22,0,False
69,152,32,91,101,0,363,0,84,68,94,108,13,2058,334,3,121,76,False
18,5,0,0,15,0,0,0,8,3,10,0,0,0,0,0,20,0,False
48,66,0,64,16,0,0,173,19,0,26,1,0,58,0,0,29,0,False
44,23,0,43,51,0,0,41,45,33,21,0,0,318,0,2,58,0,False
28,10,0,0,23,0,0,4,22,18,10,0,0,0,0,0,30,0,False
38,15,0,0,24,0,0,2,25,31,15,0,0,12,0,0,31,0,False
0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
59,54,0,155,62,0,108,6,49,49,52,47,6,940,0,0,66,22,False
37,26,0,34,24,0,0,1,18,26,25,1,0,216,0,0,31,0,False
64,75,0,68,31,0,64,14,69,126,57,22,4,214,0,281,38,32,False
38,19,0,0,18,0,0,88,12,1,12,0,0,96,0,0,25,0,False
39,28,0,46,21,0,0,0,15,15,18,1,0,68,262,0,27,0,False
104,111,0,294,57,0,321,1107,110,193,76,42,37,555,84,0,69,28,False
7,4,0,0,8,0,0,0,3,0,4,0,0,0,0,0,9,0,False
90,67,0,114,78,0,53,1,94,250,52,20,0,29,7,0,86,38,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
100,112,0,171,93,0,199,0,86,90,101,73,0,210,64,8,110,80,False
10,7,0,0,11,0,0,9,5,7,2,0,0,0,0,37,12,0,False
67,49,0,37,42,0,0,8,46,53,33,5,0,288,0,2,57,16,False
117,118,0,183,118,0,95,0,66,208,98,7,0,14,4,0,124,20,False
39,31,0,32,24,0,17,14,27,23,22,0,0,322,0,161,32,0,False
55,79,0,26,57,0,0,0,57,50,59,0,0,81,287,416,69,78,False
15,17,0,0,4,0,0,3,5,7,4,0,0,0,0,0,22,0,False
112,175,29,129,120,0,129,22,93,69,98,400,78,1452,80,0,133,116,True
86,133,0,209,9,0,119,6,33,57,39,48,0,350,0,30,37,0,False
5,2,0,0,7,0,0,0,0,0,2,0,0,0,0,12,7,0,False
83,80,0,285,52,0,204,0,46,91,29,20,0,436,39,0,53,0,True
5,2,0,0,10,0,0,0,2,0,4,0,0,0,0,0,10,0,False
6,4,0,0,9,0,0,0,1,3,3,0,0,0,0,0,10,0,False
0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
4,4,0,0,5,0,0,0,0,0,2,0,0,0,0,0,6,0,False
31,15,0,0,18,0,0,1,15,7,12,0,0,0,0,0,25,0,False
96,129,0,716,120,0,84,35,129,115,83,140,12,1424,17,0,129,34,False
22,24,0,0,10,0,0,1,4,6,15,0,0,0,0,0,17,0,False
63,126,0,154,58,0,73,0,75,50,80,98,0,432,128,1,82,62,False
91,226,0,356,81,0,343,2,63,81,60,64,0,518,0,0,84,18,False
12,8,0,0,7,0,0,0,0,0,6,0,0,0,0,1,8,0,False
3,4,0,0,5,0,0,0,1,0,2,0,0,0,0,3,6,0,False
13,17,0,0,14,0,0,0,7,4,11,0,0,0,0,13,18,0,False
29,18,0,0,20,0,0,96,23,17,10,0,0,304,0,0,26,0,False
9,8,0,0,11,0,0,0,6,3,4,0,0,0,0,0,13,0,False
46,13,0,0,16,0,0,0,13,15,9,0,0,193,0,2,23,0,False
84,95,0,362,94,0,156,1643,97,0,56,34,0,769,36,0,101,14,False
101,78,0,188,185,0,399,7,62,35,77,20,0,434,79,79,191,80,False
68,63,0,12,33,0,10,891,26,2,39,12,0,350,0,33,44,0,False
35,77,0,18,29,0,0,1,39,38,30,1,0,231,9,1,46,14,False
10,5,0,0,9,0,0,21,1,0,7,0,0,0,0,0,13,0,False
4,0,0,0,6,0,0,0,2,0,4,0,0,0,0,0,6,0,False
70,132,0,288,42,0,100,62,45,97,46,93,0,1530,0,0,40,0,False
104,186,18,428,181,0,616,3,88,203,137,321,82,1364,109,2,203,114,False
103,77,0,127,74,0,77,5,83,81,80,15,0,616,0,0,89,138,False
2,26,0,0,9,0,0,0,3,0,1,0,0,0,0,0,12,0,False
83,123,0,144,74,0,109,94,62,103,39,6,0,692,0,5,82,0,False
28,21,0,54,38,0,0,101,20,14,16,0,0,15,0,144,40,0,False
11,60,0,0,5,0,0,9,10,3,0,0,0,71,0,9,13,0,False
2,3,0,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
12,6,0,0,9,0,0,12,4,2,2,0,0,0,0,0,10,0,False
80,86,0,172,80,0,106,6,68,75,82,217,63,616,700,18,86,54,False
103,120,0,290,107,0,427,23,112,97,105,104,0,469,100,466,110,52,False
128,134,0,365,30,0,284,28,125,231,81,173,90,956,338,391,172,72,False
25,79,0,47,44,0,103,0,50,21,38,6,0,236,0,75,51,6,False
65,46,0,36,43,0,6,1,43,86,41,7,0,116,13,0,47,0,False
45,27,0,37,26,0,0,2,18,10,21,0,0,220,21,0,36,0,False
73,56,0,499,53,0,238,1026,62,0,49,22,0,830,324,1,59,16,False
7,1,0,0,5,0,0,0,9,0,3,0,0,0,0,4,8,0,False
100,65,0,59,63,0,24,6,42,51,51,5,0,663,0,0,67,0,False
11,11,0,0,12,0,0,0,5,0,4,0,0,0,0,0,17,0,False
53,25,0,0,36,0,0,117,38,35,33,0,0,451,90,0,43,8,False
15,12,0,0,17,0,0,2,7,8,14,0,0,11,0,15,23,0,False
2,30,0,0,5,0,0,0,2,0,0,0,0,62,0,0,10,0,False
1,3,0,0,5,0,0,0,0,0,1,0,0,0,0,5,5,0,False
74,90,0,329,41,0,147,3,66,82,50,43,0,0,0,0,53,40,False
82,123,0,243,105,0,206,0,103,73,90,96,294,1184,572,0,119,94,False
31,15,0,0,20,0,0,2,15,15,11,0,0,91,0,1,24,0,False
44,46,0,30,60,0,0,0,29,18,63,0,0,264,31,6,73,0,False
109,127,0,160,109,0,566,57,140,105,108,199,0,1696,74,5,126,102,True
58,103,0,239,66,0,68,46,41,30,55,198,30,1291,0,88,70,6,False
8,9,0,0,11,0,0,0,2,0,2,0,0,2,0,11,15,0,False
4,4,0,0,7,0,0,0,1,0,1,0,0,0,0,0,8,0,False
26,29,0,11,21,0,0,3,16,5,17,2,0,212,0,0,27,0,False
54,38,0,39,43,0,0,5,31,27,31,2,0,63,0,0,49,0,False
18,11,0,0,19,0,0,0,11,20,14,0,0,0,0,5,21,0,False
15,14,0,0,23,0,0,254,13,0,9,0,0,109,0,105,29,0,False
90,50,0,53,58,0,153,0,62,91,75,43,93,317,100,97,70,38,False
103,130,0,289,200,0,315,72,216,72,108,84,0,2305,227,183,216,576,False
63,37,0,9,39,0,0,1,48,43,33,3,0,2,0,0,40,0,False
15,12,0,0,11,0,0,0,6,7,10,0,0,158,0,0,17,0,False
122,149,0,572,157,0,316,10,175,151,102,105,144,1181,786,0,149,84,False
26,18,0,0,11,0,0,0,8,5,13,0,0,58,0,0,16,0,False
34,22,0,101,22,0,0,135,10,0,15,0,0,220,0,0,27,0,False
184,184,0,334,110,0,225,1,108,247,112,64,0,551,510,0,116,8,True
20,65,0,0,7,0,0,0,3,0,14,0,0,0,0,7,13,0,False
34,31,0,30,25,0,0,19,16,11,15,0,0,62,0,0,29,0,False
135,105,70,43,259,0,219,12,104,116,79,221,27,672,293,0,269,178,False
61,202,0,118,43,0,42,428,51,35,32,2,0,249,0,0,51,0,False
16,13,0,0,17,0,0,0,5,9,10,0,0,39,0,33,22,0,False
4,68,0,0,10,0,0,0,1,0,0,0,0,0,0,0,14,0,False
11,6,0,0,8,0,0,0,0,0,3,0,0,0,0,0,10,0,False
19,5,0,0,8,0,0,30,2,0,7,0,0,0,0,35,12,0,False
73,50,0,1003,51,0,286,11,9,30,44,12,0,1085,0,0,58,12,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
158,222,146,612,194,0,390,0,189,299,125,236,422,3892,165,0,220,78,False
4,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,False
123,157,62,607,198,0,204,1,110,132,107,150,103,786,280,14,187,98,False
4,5,0,0,8,0,0,0,3,0,0,0,0,0,0,0,12,0,False
0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
142,214,830,393,180,0,309,67,103,116,93,143,96,1743,180,3,202,86,False
119,300,0,56,249,0,71,40,139,83,100,180,104,1673,3539,2,270,262,False
85,128,40,104,133,0,295,2,97,91,114,189,881,844,155,2,147,120,False
0,5,0,0,6,0,0,0,2,0,0,0,0,0,0,0,6,0,False
96,77,0,336,68,0,34,0,56,181,61,40,0,323,0,0,74,0,False
7,4,0,0,7,0,0,0,2,3,2,0,0,0,0,6,8,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
16,22,0,23,29,0,0,1,14,22,19,0,0,110,0,0,34,0,False
88,70,0,96,65,0,178,6,72,71,72,32,0,1338,282,4,84,72,False
2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,False
47,35,0,37,41,0,57,26,37,44,26,15,0,339,0,0,47,0,False
86,60,0,232,50,0,232,572,78,27,116,80,85,1334,58,0,62,10,False
6,4,0,0,6,0,0,0,0,0,1,0,0,0,0,0,7,0,False
36,19,0,0,18,0,0,0,14,19,12,0,0,139,0,13,26,0,False
53,21,0,0,29,0,0,1,25,27,28,0,0,288,0,0,45,0,False
22,18,0,0,7,0,0,0,20,8,8,0,0,13,0,0,12,0,False
71,52,0,30,70,0,25,1,76,60,43,10,0,82,198,2,76,48,True
124,93,0,127,124,0,71,2,126,111,123,35,58,1395,0,1,155,174,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
69,67,30,53,75,0,333,1304,66,41,75,205,49,691,0,35,91,144,False
93,191,0,333,220,0,197,1666,141,21,109,327,0,115,0,0,230,104,True
97,127,0,37,179,0,33,81,142,128,44,26,0,1067,153,0,190,36,False
17,22,0,0,9,0,0,10,12,9,3,0,0,0,0,0,16,0,False
28,7,0,0,24,0,0,0,3,7,11,0,0,0,0,12,33,0,False
97,100,157,161,144,0,224,0,94,85,117,202,317,942,36,10,158,390,False
10,4,0,0,12,0,0,0,11,2,1,0,0,0,0,13,13,0,False
10,6,0,0,8,0,0,9,12,2,0,0,0,0,0,0,11,0,False
16,19,0,0,24,0,0,0,7,0,0,0,0,293,0,149,26,0,True
29,28,0,0,17,0,0,0,13,14,12,0,0,0,0,0,23,0,False
38,17,0,0,17,0,0,187,14,6,9,0,0,170,0,0,24,0,False
119,163,24,707,103,0,360,2,103,123,103,493,891,107,4,6,111,80,False
77,95,0,42,56,0,62,1,66,77,67,12,0,727,0,2,72,0,False
4,3,0,0,7,0,0,3,3,2,2,0,0,0,0,0,8,0,False
149,166,272,2079,138,0,71,29,120,139,120,804,738,2575,403,0,153,116,False
40,36,0,23,32,0,0,0,20,48,32,2,0,72,0,0,39,0,False
122,145,0,251,144,0,292,3,108,108,79,57,142,63,8,5,154,4,False
13,11,0,0,13,0,0,125,4,3,1,0,0,0,0,0,15,0,False
10,86,0,66,20,0,15,9,34,23,37,2,0,466,413,0,25,0,False
25,16,0,0,26,0,0,0,13,12,5,0,0,24,0,29,33,0,False
90,260,0,67,11,0,44,313,75,153,62,7,0,286,0,0,79,20,False
126,95,0,111,116,0,48,4,81,113,90,17,0,1499,1097,1,123,90,False
19,26,0,0,26,0,0,187,21,1,12,0,0,0,0,24,30,0,False
31,11,0,0,22,0,0,1,20,11,7,0,0,0,0,3,25,0,False
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
69,63,0,318,101,0,64,0,58,42,45,58,0,139,153,0,112,20,False
46,26,0,0,35,0,0,235,46,28,30,0,0,173,92,20,53,0,False
142,69,0,271,101,0,308,5,100,158,102,10,0,1247,129,0,105,134,False
27,66,0,23,30,0,0,7,27,23,24,0,0,46,0,1,37,0,False
28,35,0,0,26,0,0,7,21,15,18,0,0,56,0,1,33,0,False
5,6,0,0,8,0,0,0,0,0,5,0,0,0,0,2,9,0,False
112,86,0,955,65,0,0,616,92,31,29,24,0,145,191,0,64,28,False
47,65,0,59,40,0,108,0,46,59,54,68,0,487,28,0,53,0,False
67,29,0,0,39,0,0,7,49,53,31,14,0,383,0,4,56,0,False
52,71,0,19,34,0,0,29,69,126,32,5,0,6,0,71,52,0,False
59,44,0,53,31,0,0,0,21,23,38,2,0,618,0,0,37,0,False
34,12,0,0,18,0,0,0,8,9,9,0,0,104,0,46,22,0,False
21,7,0,0,9,0,0,31,6,1,6,0,0,0,0,0,14,0,False
2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,7,0,False
34,19,0,0,24,0,0,2,15,13,7,0,0,219,0,1,25,0,False
17,89,0,284,75,0,280,482,45,32,98,43,0,944,274,94,70,16,False
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,False
110,51,0,62,68,0,24,0,74,112,68,2,0,860,136,0,79,22,False
28,59,0,77,27,0,36,84,21,19,32,10,0,692,150,20,37,12,False
43,21,0,0,31,0,0,9,28,27,22,0,0,0,0,162,41,0,False
43,55,0,120,31,0,59,1,9,17,32,16,0,347,0,0,39,0,False
175,93,172,472,188,0,270,10,122,66,272,154,79,452,11,2,209,24,True
22,2,0,0,13,0,0,9,8,10,11,0,0,41,0,0,18,0,False
94,90,0,341,60,0,604,0,91,86,86,99,0,53,0,0,60,18,False
84,53,0,11,63,0,0,10,69,58,57,0,0,213,0,18,72,40,False
76,166,16,416,204,0,178,32,167,72,163,228,168,423,573,232,224,424,True
7,28,0,25,25,0,0,0,10,11,27,0,0,375,0,0,32,0,False
2,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,False
44,16,0,0,22,0,0,2,14,16,13,0,0,126,0,0,23,0,False
102,82,0,311,67,0,104,805,93,62,92,32,0,329,61,1233,80,24,False
3,1,0,0,2,0,0,0,1,0,2,0,0,0,0,3,4,0,False
23,13,0,0,13,0,0,8,15,10,5,0,0,29,0,2,19,0,False
21,24,0,0,25,0,0,1,6,0,19,0,0,2,0,12,24,0,False
55,170,0,143,130,0,93,34,70,81,81,56,23,702,91,0,152,106,False
19,12,0,0,17,0,0,18,10,1,10,0,0,36,0,25,23,0,False
