Player,Freq,vip,BattleRatio,stay,interval_afternoon,interval_morning,interval_night,interval_noon
163187,0.2546319581994921,True,0.07040183990289402,True,0,0,1,0
163188,0.19168173598553345,False,0.1279826464208243,True,0,0,1,0
163189,0.11834319526627218,False,0.0,False,0,0,1,0
163190,0.1161504424778761,False,0.29481190066388,True,0,0,1,0
163192,0.32622083755977394,False,0.0,True,0,0,1,0
163193,0.2063577749943533,True,0.04553468581772021,True,0,0,1,0
163194,0.13781512605042018,False,0.4463087248322148,False,0,1,0,0
163195,0.38130997382960163,False,0.025136612021857924,True,0,0,1,0
163196,0.28038379530916846,True,0.03674781809830041,True,0,0,1,0
163197,0.26410466067048244,True,0.08929271800235325,True,0,0,1,0
163198,0.09202453987730061,False,0.0,False,0,0,1,0
163199,0.26398258977149075,False,0.1679721496953873,True,0,0,1,0
163200,0.06569343065693431,False,0.0,False,0,0,1,0
163201,0.16687898089171974,False,0.3256997455470738,False,0,0,1,0
163202,0.18037974683544303,False,0.39968404423380727,False,0,0,1,0
163204,0.17300962379702536,False,0.3176197836166924,False,0,0,1,0
163205,0.24835526315789475,False,0.0,True,0,0,1,0
163206,0.05660377358490566,False,0.0,False,0,0,1,0
163207,0.3534526345794534,False,0.10044961070292795,True,0,0,1,0
163208,0.28562577447335813,True,0.05214075118574542,True,0,0,1,0
163209,0.20422390814025015,True,0.028602779809802487,True,0,0,1,0
163210,0.23268072289156627,False,0.417607223476298,True,0,0,1,0
163211,0.1969596827495043,False,0.16623711340206185,True,0,0,1,0
163212,0.457991156032849,True,0.03587981460763944,True,0,0,1,0
163214,0.1414027149321267,False,0.0,True,0,0,1,0
163215,0.2362972071688485,True,0.09085766010409595,True,0,0,1,0
163216,0.08904109589041095,False,0.0,False,0,0,1,0
163217,0.2926958447686456,False,0.0,True,0,0,1,0
163218,0.30957497612225404,False,0.0,False,0,0,1,0
163219,0.21493294671982602,False,0.17572463768115942,False,0,0,1,0
163220,0.22448979591836735,False,0.0,False,0,0,1,0
163221,0.11661016949152542,False,0.4796747967479675,False,0,0,1,0
163222,0.21930709821848712,False,0.08994164092001374,False,0,0,1,0
163223,0.2865293185419968,True,0.03202312781453272,True,0,0,1,0
163224,0.24104535570052812,True,0.07495190986534762,True,0,0,1,0
163225,0.26108374384236455,False,0.0,False,0,0,1,0
163226,0.2225475841874085,False,0.0,False,0,0,1,0
163227,0.10561685668153797,False,0.15084294587400177,True,0,0,1,0
163228,0.525,False,0.0,False,0,0,1,0
163229,0.2580099294240269,False,0.1108234075608493,False,0,0,1,0
163230,0.20124580737901293,False,0.29118773946360155,False,0,0,1,0
163231,0.25,False,0.0,False,0,0,1,0
163232,0.35,False,0.0,False,1,0,0,0
163233,0.27646899539669645,False,0.12617370892018778,False,0,0,1,0
163236,0.2545649838882922,True,0.03227071206683355,True,0,0,1,0
163237,0.15033783783783783,False,0.0,False,0,0,1,0
163238,0.28038996795576276,False,0.08278912997682747,False,0,0,1,0
163240,0.3125,False,0.37752161383285304,False,0,0,1,0
163241,0.3487972508591065,True,0.04575777791254776,True,0,0,1,0
163242,0.2535143301802894,False,0.06703790961662026,False,0,0,1,0
163244,0.021621621621621623,False,0.0,False,0,0,1,0
163245,0.3794229722373435,True,0.04612618686443059,True,0,0,1,0
163247,0.1941638572200633,False,0.5328467153284672,False,0,0,1,0
163248,0.24971878515185603,False,0.39101123595505616,False,0,0,1,0
163249,0.08333333333333333,False,0.0,False,0,0,1,0
163250,0.21875,False,0.0,False,0,0,1,0
163253,0.03202846975088968,False,0.0,False,0,0,1,0
163254,0.36594202898550726,True,0.02703122572627,False,0,0,1,0
163256,0.47048300536672627,True,0.05162400516240052,True,0,0,1,0
163258,0.36470588235294116,True,0.03374167203954438,True,0,0,1,0
163259,0.11764705882352941,False,0.0,False,0,0,1,0
163261,0.4371301775147929,False,0.1267474370922647,True,0,0,1,0
163262,0.23523028524972606,False,0.07295212162468799,True,0,1,0,0
163264,0.34707457822489035,False,0.17414836039477874,True,0,0,1,0
163265,0.29464285714285715,False,0.0,False,0,0,1,0
163266,,False,0.0,False,0,0,1,0
163267,0.2694571615434925,True,0.012160413971539457,True,0,0,1,0
163268,0.3023232671016255,False,0.19189034837235866,False,0,0,1,0
163269,0.17073170731707318,False,0.3495440729483283,False,0,0,1,0
163270,0.3412270757721093,False,0.19673055242390078,False,0,0,1,0
163271,0.0707070707070707,False,0.0,False,0,0,1,0
163272,0.22965116279069767,False,0.13623188405797101,False,0,0,1,0
163273,0.14156683890634003,False,0.34437704153056464,True,0,0,1,0
163274,0.14094741910307304,False,0.17729342875731946,False,0,0,1,0
163275,0.2982638888888889,False,0.12254405509418675,True,0,0,1,0
163276,0.2379471228615863,True,0.019003940846114765,True,0,0,1,0
163277,0.20512820512820512,False,0.0,False,0,0,1,0
163278,0.32214228617106316,False,0.1567214897376648,True,0,0,1,0
163279,0.24624348359398956,False,0.054567749846719804,False,0,0,1,0
163280,0.2236024844720497,False,0.22032583397982933,False,0,0,1,0
163281,0.22451994091580502,True,0.03631594502733856,True,0,0,1,0
163282,0.2499000422975864,True,0.02057709273963361,True,0,0,1,0
163283,0.38975227511079535,False,0.06189142323596105,True,0,0,1,0
163284,0.26013513513513514,False,0.3872053872053872,False,0,1,0,0
163286,0.29237187369530876,False,0.09978721021390974,False,0,0,1,0
163289,0.08333333333333333,False,0.0,False,0,0,1,0
163290,0.2842399987538774,True,0.07295776129609173,True,0,0,1,0
163291,0.06799637352674524,False,0.0,False,0,0,1,0
163292,0.1985385057571376,False,0.3742478941034898,False,0,0,1,0
163293,0.14576271186440679,False,0.5033783783783784,False,0,0,1,0
163295,0.23851203501094093,False,0.12475442043222004,False,0,0,1,0
163296,0.15809018567639258,False,0.1092548395651021,False,0,0,1,0
163297,0.33646112600536193,False,0.16123038810900084,True,0,1,0,0
163299,0.2349906191369606,False,0.05782424044429925,True,0,0,1,0
163300,0.28027681660899656,False,0.21657754010695188,True,0,0,1,0
163302,0.31149661666125394,False,0.08019467949781539,True,0,0,1,0
163303,0.4249329758713137,False,0.09397546897546898,True,0,0,1,0
163307,0.40369306030354646,True,0.03285455541047134,True,0,0,1,0
163308,0.30272108843537415,True,0.04659634623749456,True,0,0,1,0
163309,0.2916666666666667,False,0.0,False,0,0,1,0
163310,0.16524846834581347,False,0.0,True,0,0,1,0
163311,0.39618801969404405,False,0.1255911718339464,True,0,0,1,0
163312,0.1865671641791045,False,0.35376967688483846,False,0,0,1,0
163313,0.1968586387434555,False,0.5303347280334728,False,0,0,1,0
163315,0.30093457943925234,False,0.0,False,0,0,1,0
163316,0.2912301359194497,False,0.14027630180658873,False,0,0,1,0
163317,0.3009408254428175,False,0.14367816091954022,False,0,0,1,0
163318,0.3450008516436723,True,0.19412540011297308,True,0,0,1,0
163320,0.18756121449559254,True,0.0317377411822539,True,0,0,1,0
163321,0.17630441146666065,False,0.27245657568238213,False,0,0,1,0
163322,0.3139344262295082,False,0.1797082228116711,True,0,0,1,0
163323,0.29277444331289315,True,0.07478932005211339,True,0,0,1,0
163325,0.16037735849056603,False,0.0,False,0,0,1,0
163326,0.12639405204460966,False,0.396484375,False,0,0,1,0
163327,0.34178498985801214,False,0.2531384350816853,False,0,0,1,0
163328,0.14463452566096424,False,0.36645962732919257,False,0,0,1,0
163329,0.12204670329670331,False,0.0,True,0,0,1,0
163330,0.1935483870967742,False,0.4975845410628019,False,0,0,1,0
163331,0.1961688542036183,False,0.14964539007092198,False,0,0,1,0
163332,0.4076724518474457,True,0.019915115899444988,False,0,0,1,0
163333,0.21668909825033647,False,0.29993275050437124,False,0,0,1,0
163334,0.4563620071684588,False,0.0,False,0,0,1,0
163335,0.1438953488372093,False,0.38461538461538464,False,0,0,1,0
163337,0.2259323503902862,False,0.06557733022094349,True,0,0,1,0
163338,0.15,False,0.2668769716088328,False,0,0,1,0
163339,0.11574740560830205,False,0.16656534954407295,False,0,0,1,0
163340,0.06315468010383264,False,0.9109165808444902,True,0,0,1,0
163341,0.3,False,0.0,False,0,0,1,0
163344,0.2666571797399904,False,0.3957680250783699,False,0,0,1,0
163345,0.23531278151629553,True,0.015992116562258043,True,0,0,1,0
163346,0.12298387096774194,False,0.1093198992443325,False,0,0,1,0
163347,0.30267379679144385,False,0.45726495726495725,False,0,0,1,0
163348,0.41931422236300286,True,0.0844015555235489,True,0,0,1,0
163349,0.3790939125191568,True,0.03759168704156479,True,0,0,1,0
163350,0.12979351032448377,False,0.39705882352941174,False,0,0,1,0
163351,0.2433228742714657,True,0.02388203237698349,True,0,0,1,0
163352,0.2510860121633362,False,0.0,False,0,0,1,0
163354,0.10294117647058823,False,0.0,False,0,0,1,0
163355,0.34395891729071665,False,0.0,False,0,0,1,0
163357,0.23580246913580247,False,0.0,False,0,0,1,0
163358,0.072,False,0.0,False,0,0,1,0
163359,0.1305668016194332,False,0.0578307272275999,True,0,0,1,0
163360,0.15911485774499473,False,0.40421052631578946,False,0,0,1,0
163361,0.22699386503067484,False,0.46578140960163433,False,0,0,1,0
163362,0.205732692217917,False,0.18799441600744532,False,0,0,1,0
163363,0.28825396825396826,False,0.19098984771573604,False,0,0,1,0
163364,,False,0.0,False,0,0,1,0
163365,0.24304267161410018,False,0.07473420888055034,True,0,0,1,0
163366,0.1954674220963173,False,0.2758132956152758,False,0,0,1,0
163369,0.03463203463203463,False,0.0,False,0,0,1,0
163370,0.06818181818181818,False,0.0,False,0,0,1,0
163371,0.20816200834377735,False,0.1470735367683842,False,0,0,1,0
163372,0.38222967309304273,False,0.0,False,0,0,1,0
163373,0.2936763129689175,False,0.3351177730192719,False,0,0,1,0
163374,0.09504132231404959,False,0.0,False,0,0,1,0
163375,0.03676470588235294,False,0.0,False,0,0,1,0
163377,0.15454983148772267,False,0.4018286814244466,False,0,0,1,0
163378,0.3888888888888889,False,0.0,False,0,0,1,0
163380,0.26416666666666666,False,0.19117034568929614,False,0,0,1,0
163381,0.2591826176927056,False,0.22543950361944157,False,0,0,1,0
163382,0.1534268121114255,False,0.07082630691399663,True,0,0,1,0
163383,0.4277699859747546,True,0.049983485632500275,True,0,0,1,0
163384,0.031007751937984496,False,0.0,False,0,0,1,0
163386,0.22765429132123832,False,0.4030642309958751,True,0,0,1,0
163389,0.15937940761636107,False,0.08167914090465343,True,0,0,1,0
163391,0.31012024048096193,False,0.13068053357449694,True,0,0,1,0
163392,0.2646657571623465,True,0.05138445154419595,True,0,0,1,0
163393,0.13774104683195593,False,0.0,False,0,0,1,0
163395,0.26043878273177634,False,0.0,False,0,0,1,0
163396,0.09195402298850575,False,0.6250520183104453,True,0,0,1,0
163397,0.24374319912948858,True,0.038245175404328466,True,0,0,1,0
163398,0.18566216809304364,False,0.19349526554137506,False,0,0,1,0
163399,0.05806451612903226,False,0.0,False,0,0,1,0
163401,,False,0.0,False,0,0,1,0
163402,0.27861067503924647,False,0.10063643595863166,True,0,0,1,0
163403,0.07258064516129033,False,0.0,False,0,0,1,0
163404,0.22790697674418606,False,0.0,False,0,0,1,0
163405,0.5067183054062598,False,0.2850525565651167,True,0,0,1,0
163406,0.04093567251461988,False,0.0,False,0,0,1,0
163407,0.3838778409090909,True,0.06625845366477792,True,0,0,1,0
163408,0.16042780748663102,False,0.0,False,0,0,1,0
163410,0.3290436149849604,False,0.005466309683177153,True,0,0,1,0
163411,0.26282051282051283,False,0.0,False,0,0,1,0
163412,0.25784313725490193,False,0.5195729537366548,True,0,0,1,0
163413,0.20765027322404372,False,0.54,False,0,0,1,0
163414,0.28214285714285714,False,0.19217081850533807,False,0,0,1,0
163415,0.07741935483870968,False,0.0,False,0,0,1,0
163416,0.44960526315789473,False,0.0,True,0,0,1,0
163417,0.26819620253164556,False,0.029077849860982392,True,0,0,1,0
163418,0.3014018691588785,False,0.015222342083183507,True,1,0,0,0
163419,0.03793103448275862,False,0.0,False,0,0,1,0
163420,0.19037102473498232,True,0.05576093653727665,False,0,0,1,0
163421,0.034722222222222224,False,0.0,False,0,0,1,0
163422,0.3100947205090542,False,0.10960542048624951,True,0,0,1,0
163423,0.18813825608798115,False,0.0,False,0,0,1,0
163424,0.3841306215983959,True,0.05934473521533072,True,0,0,1,0
163425,0.49746192893401014,True,0.15155945419103314,True,0,0,1,0
163426,0.3801243624480698,True,0.007075471698113208,True,0,0,1,0
163427,0.3420611396601014,False,0.16262042389210019,False,0,0,1,0
163429,0.4497978436657682,True,0.01638738863499977,True,0,0,1,0
163431,0.03731343283582089,False,0.0,False,0,0,1,0
163434,0.20484429065743945,False,0.28853422931541367,True,0,0,1,0
163435,0.30931685100845807,False,0.045209507473658414,False,0,0,1,0
163437,0.15789473684210525,False,0.0,False,0,0,1,0
163438,0.33405639913232105,False,0.1934010152284264,False,0,0,1,0
163439,0.328125,True,0.007743331340564238,True,0,0,1,0
163440,0.09608540925266904,False,0.4312796208530806,False,0,0,1,0
163441,,False,0.0,False,0,0,1,0
163442,0.5363636363636364,False,0.0,False,0,0,1,0
163443,0.2727272727272727,False,0.0,False,0,0,1,0
163444,0.26127819548872183,False,0.3136150234741784,False,0,0,1,0
163446,0.15450643776824036,False,0.291220556745182,False,0,0,1,0
163447,,False,0.0,False,0,0,1,0
163448,0.25161290322580643,False,0.3634232121922626,False,0,0,1,0
163449,0.4093428345209818,False,0.027395315826827537,True,0,0,1,0
163450,0.1568078403920196,False,0.11746219982211681,True,0,0,1,0
163452,0.2582908163265306,False,0.27979604843849587,False,0,0,1,0
163454,0.2916221033868093,False,0.0,True,0,0,1,0
163456,0.2382297551789077,False,0.23670588235294118,False,0,0,1,0
163457,0.2957094378671211,True,0.0547112462006079,True,0,0,1,0
163458,0.37477531455961655,False,0.12698412698412698,False,0,0,1,0
163459,0.2980418806000201,False,0.01882233244308788,False,0,0,1,0
163461,0.15830643508041337,False,0.30598669623059865,True,0,0,1,0
163462,0.0547945205479452,False,0.0,False,0,0,1,0
163463,0.4080298786181139,False,0.11398963730569948,True,0,0,1,0
163464,0.34817303653926923,False,0.13937867338371115,False,0,0,1,0
163468,0.211138140649854,False,0.1296630565583634,False,0,0,1,0
163470,0.18160919540229886,False,0.24770642201834864,False,0,0,1,0
163471,0.20785299610823343,False,0.3103146853146853,True,0,0,1,0
163473,0.024793388429752067,False,0.0,False,0,0,1,0
163474,0.2333931777378815,False,0.0,False,0,0,1,0
163475,0.04484304932735426,False,0.0,False,0,0,1,0
163476,0.3285024154589372,False,0.021759519789908085,True,0,0,1,0
163477,0.06060606060606061,False,0.0,False,0,0,1,0
163478,0.2185929648241206,False,0.04567937154495199,True,0,0,1,0
163479,0.22793650793650794,False,0.0817931949578239,True,0,0,1,0
163480,0.32581227436823107,False,0.0952888888888889,True,0,0,1,0
163481,0.2570384662536731,False,0.10169006015468347,True,0,0,1,0
163482,0.1476510067114094,False,0.0,False,0,0,1,0
163483,0.2361963190184049,False,0.09561940650023551,True,0,0,1,0
163484,0.19773626455658405,False,0.15305219699203776,False,0,0,1,0
163485,0.15141509433962264,False,0.2739273927392739,False,0,0,1,0
163486,0.2690735070916418,False,0.40060851926977686,False,0,0,1,0
163487,0.3474903474903475,False,0.08461538461538462,False,0,0,1,0
163488,0.2662938681064404,False,0.11470985155195682,False,0,0,1,0
163489,0.2950191570881226,False,0.2900763358778626,False,0,0,1,0
163490,0.05078125,False,0.0,False,0,0,1,0
163491,0.18029667598633115,False,0.4949698189134809,True,0,0,1,0
163492,0.20212765957446807,False,0.49468599033816424,False,0,0,1,0
163493,0.15086206896551724,False,0.29555236728837875,False,0,0,1,0
163494,0.07352941176470588,False,0.0,False,0,1,0,0
163495,0.3231273920174959,True,0.02121426142457297,True,0,0,1,0
163496,0.3029141104294479,True,0.08131009615384616,True,0,0,1,0
163497,0.2912264584290308,False,0.15013774104683195,False,0,0,1,0
163498,0.28867235079171744,False,0.05641968325791855,True,0,0,1,0
163499,0.1904427266338721,True,0.05446378439079169,True,0,0,1,0
163500,0.28709428129829984,False,0.12299081515499426,True,0,0,1,0
163501,0.5420267085624509,True,0.08324816500975564,True,0,0,1,0
163502,0.3448023644614282,False,0.4912043301759134,False,0,0,1,0
163503,0.17656497581104647,True,0.067405436062999,True,0,0,1,0
163504,0.31039136302294196,True,0.03286908077994429,True,0,0,1,0
163505,0.4166946027489105,True,0.11377413037396251,True,0,0,1,0
163506,0.12648221343873517,False,0.37105263157894736,False,0,0,1,0
163507,0.32003306101914186,False,0.14971006852925672,False,0,0,1,0
163508,0.16009280742459397,False,0.44148319814600234,False,0,0,1,0
163509,0.3,True,0.12082917636625651,True,0,0,1,0
163510,0.46343923348461924,False,0.10526315789473684,False,0,0,1,0
163511,0.3222204381396518,True,0.02645036580293132,True,0,0,1,0
163512,0.1220472440944882,False,0.0,False,0,0,1,0
163514,0.35587188612099646,False,0.0,True,0,0,1,0
163515,0.27622908999627543,True,0.05474729366337999,True,0,0,1,0
163516,0.19906759906759908,False,0.0,False,0,0,1,0
163517,0.2309027777777778,True,0.02284172421623499,True,0,0,1,0
163519,0.2469437652811736,False,0.15301363310212868,True,0,0,1,0
163520,0.34248510175553004,True,0.10264371894960965,True,0,0,1,0
163523,0.19696969696969696,False,0.21367276887871853,False,0,0,1,0
163524,0.11612903225806452,False,0.0,False,0,0,1,0
163526,,False,0.0,False,0,0,1,0
163528,0.32126226321262263,False,0.10169098911280983,True,0,0,1,0
163529,0.25316767130028295,True,0.04085168869309838,True,0,0,1,0
163530,0.31543624161073824,False,0.0,False,0,0,1,0
163531,0.09252669039145907,False,0.0,False,0,0,1,0
163533,0.42386482383327745,False,0.4444444444444444,True,0,0,1,0
163534,0.020618556701030927,False,0.0,False,0,0,1,0
163536,0.3610062893081761,True,0.04273452974011164,True,0,0,1,0
163537,0.31307607827493145,True,0.020708359923420547,True,0,0,1,0
163538,0.1867145421903052,False,0.4731182795698925,False,0,1,0,0
163539,0.3747927031509121,True,0.023559822747415065,False,0,0,1,0
163540,0.30115830115830117,False,0.0,False,0,0,1,0
163541,0.15404699738903394,False,0.0,False,0,0,1,0
163542,0.26548672566371684,False,0.30669800235017625,True,0,0,1,0
163543,0.14052287581699346,False,0.2552966101694915,False,0,0,1,0
163544,0.33,False,0.056699492688749624,True,0,0,1,0
163547,0.12258064516129032,False,0.0,False,0,0,1,0
163548,0.24052287581699347,False,0.1202572347266881,True,0,0,1,0
163549,0.24729981953059155,False,0.08032043849478233,False,0,0,1,0
163551,0.3368718809155051,False,0.10248901903367497,False,0,0,1,0
163553,0.24526052604100196,False,0.13030602171767028,True,1,0,0,0
163554,0.2286764705882353,False,0.10360029390154299,False,0,0,1,0
163556,0.21046239264335906,True,0.02203377545843299,False,0,0,1,0
163557,0.04950495049504951,False,0.0,False,0,0,1,0
163558,0.25,False,0.0,False,0,0,1,0
163562,0.39307705559226847,False,0.10658649904345449,False,0,0,1,0
163563,0.05917159763313609,False,0.0,False,0,0,1,0
163564,0.27230046948356806,False,0.0,False,0,0,1,0
163565,0.18924369747899158,True,0.03435953210662997,True,0,0,1,0
163567,0.3122775800711744,False,0.0426856380613606,False,0,0,1,0
163569,0.0975609756097561,False,0.0,False,0,1,0,0
163571,0.4906299688007125,True,0.03062168088985178,True,0,0,1,0
163572,0.1686378127382355,True,0.09761695422314078,True,0,0,1,0
163573,0.22586520947176686,False,0.0,False,0,0,1,0
163574,0.20790378006872853,False,0.4425385934819897,False,0,0,1,0
163575,0.17555181444070334,False,0.8233082706766918,False,0,1,0,0
163576,0.16110263031752955,False,0.0,True,0,1,0,0
163577,0.006896551724137931,False,0.0,False,0,1,0,0
163579,0.3701424870466321,False,0.10780187763030107,False,0,1,0,0
163580,0.2853312989372826,True,0.052902343285357444,True,0,1,0,0
163582,0.35751295336787564,True,0.08742492724908675,True,0,0,1,0
163583,0.3639406982305117,True,0.03742781540714607,True,0,1,0,0
163584,0.3145330959702217,False,0.0,False,0,1,0,0
163585,0.4372093023255814,False,0.0,False,0,1,0,0
163586,0.2421064474585035,False,0.05828854898718479,False,0,1,0,0
163587,0.09677189227751025,False,0.24775143090760426,False,0,1,0,0
163588,0.304029304029304,False,0.0,False,0,1,0,0
163589,0.2740740740740741,False,0.0,False,0,1,0,0
163590,0.28928850664581707,False,0.0,False,0,1,0,0
163591,0.3726234066915808,False,0.399592252803262,False,0,1,0,0
163592,0.24730215827338128,False,0.0,False,0,1,0,0
163595,0.22184972523642113,True,0.025842840661453658,True,0,1,0,0
163597,0.28837209302325584,False,0.10539598605936787,True,0,0,1,0
163598,0.3494644470254226,True,0.05128205128205128,True,0,1,0,0
163599,0.264117279002014,False,0.05733410942956926,True,0,0,1,0
163601,0.18466898954703834,False,0.0,False,0,1,0,0
163602,0.14158504007123776,False,0.0,True,0,0,1,0
163603,0.3348623853211009,False,0.5572519083969466,False,0,1,0,0
163604,0.31098892147279245,False,0.06434962147281487,False,0,1,0,0
163607,0.20914127423822715,False,0.0,False,0,1,0,0
163608,0.3019545273234942,False,0.1076555023923445,False,0,1,0,0
163609,0.2349537037037037,False,0.020185029436501262,True,0,0,1,0
163610,0.3094192122510695,False,0.04069983868966373,True,0,0,1,0
163612,0.22897526501766785,False,0.2747175141242938,False,0,1,0,0
163613,0.2070015220700152,False,0.22261663286004058,False,0,1,0,0
163614,0.4191503472653417,False,0.03937308868501529,False,0,1,0,0
163615,0.14392523364485982,False,0.3520074696545285,False,0,1,0,0
163616,0.2716868060251473,False,0.16382405745062836,True,0,1,0,0
163617,0.18932038834951456,False,0.0,False,0,1,0,0
163618,0.23007203696991663,False,0.19873417721518988,False,0,1,0,0
163620,0.22706379849236993,False,0.0,True,0,1,0,0
163621,0.28,False,0.0,False,0,1,0,0
163622,0.2946815795480484,True,0.013825784466846514,True,0,1,0,0
163623,0.1853146853146853,False,0.4432809773123909,False,0,1,0,0
163624,0.31030472617633903,False,0.16610111978283,False,0,1,0,0
163625,0.2971025371565831,False,0.14350045031522066,False,0,1,0,0
163626,0.2396694214876033,False,0.19491911597174755,True,0,0,1,0
163630,0.2610759493670886,False,0.15007656967840735,True,0,1,0,0
163631,0.291866028708134,False,0.0,False,0,1,0,0
163632,0.33192771084337347,False,0.1962673088500903,False,0,1,0,0
163633,0.17568569310600446,True,0.06630988121655136,True,0,0,1,0
163634,0.313027981067745,True,0.05583361138916695,False,0,1,0,0
163636,0.16666666666666666,False,0.0,False,0,1,0,0
163637,0.2772166105499439,True,0.03432123999318685,True,0,0,1,0
163638,0.24817518248175183,False,0.0,False,0,0,0,1
163640,0.2686639186050316,False,0.09341760443964853,True,1,0,0,0
163641,0.37981220657276993,True,0.01836418614942105,True,0,1,0,0
163642,0.23279742765273312,False,0.13624678663239073,False,0,0,1,0
163643,0.27874885004599814,False,0.13241379310344828,False,0,0,0,1
163644,0.32778312788906006,False,0.06227394244378047,True,0,0,1,0
163646,0.16461366181410975,False,0.28523489932885904,False,0,1,0,0
163647,0.05442176870748299,False,0.0,False,0,1,0,0
163648,0.14814814814814814,False,0.0,False,0,1,0,0
163649,0.2642892026402209,False,0.09127430499758958,True,0,1,0,0
163650,0.17025440313111545,False,0.0,False,0,1,0,0
163651,0.30293159609120524,False,0.0,False,0,1,0,0
163652,0.15456483089708317,False,0.0,False,0,1,0,0
163653,0.07042253521126761,False,0.0,False,0,0,0,1
163654,0.29764707152001446,False,0.16114790286975716,False,0,1,0,0
163655,,False,0.0,False,0,1,0,0
163656,0.06,False,0.0,False,0,0,1,0
163657,0.12303664921465969,False,0.4621409921671018,False,0,1,0,0
163658,0.22863247863247863,False,0.3810032017075774,False,0,0,0,1
163659,0.2962085308056872,True,0.09417764555886103,True,0,0,0,1
163660,0.5833333333333334,False,0.0,False,0,0,0,1
163661,0.23134328358208955,False,0.056179775280898875,True,0,0,1,0
163663,0.449438202247191,False,0.0,False,0,0,0,1
163665,0.26440839694656487,True,0.022111900482182086,True,0,0,1,0
163668,0.19636363636363635,False,0.47956403269754766,False,0,0,0,1
163669,0.17104139464304619,False,0.44114285714285717,False,0,0,0,1
163670,0.18855218855218855,False,0.44730941704035876,False,0,0,0,1
163671,0.39215686274509803,True,0.028384835034350173,True,1,0,0,0
163674,0.10860927152317881,False,0.0,False,0,0,0,1
163675,0.28163034248514013,False,0.08618956219723974,True,0,0,1,0
163676,0.1591406101096432,False,0.10902524043509303,True,1,0,0,0
163677,0.2554617676266137,False,0.10920970752955818,True,0,0,0,1
163678,0.2756756756756757,True,0.060454024590417786,True,0,0,1,0
163679,0.12922252010723861,False,0.044683995479440144,True,0,0,0,1
163680,0.19229556532706138,False,0.0,True,1,0,0,0
163681,0.05,False,0.0,False,0,0,0,1
163684,0.19095213045765386,False,0.0,False,0,0,1,0
163685,0.210776061319487,True,0.059481233294432105,True,0,0,0,1
163686,0.1954297214762331,True,0.10728407412700681,True,0,0,0,1
163687,0.23387096774193547,False,0.0,False,0,0,0,1
163689,0.2515400410677618,False,0.0,False,0,0,0,1
163691,0.21052631578947367,False,0.17118802619270346,True,0,0,0,1
163692,0.0056179775280898875,False,0.0,False,0,0,0,1
163693,0.47558844691129615,False,0.026000337666722946,True,0,0,0,1
163695,0.13655352757964562,False,0.22605128205128205,True,0,0,0,1
163697,0.2543496271748136,True,0.031214391768240046,True,0,0,0,1
163699,0.20967741935483872,False,0.0,False,0,0,0,1
163700,0.20213793434353045,False,0.24395961053011178,True,0,0,0,1
163701,0.2750127142536527,False,0.004951980792316926,True,0,0,0,1
163702,0.22342621259029927,False,0.0,False,1,0,0,0
163703,0.2452851807620185,False,0.1442168425408649,True,0,0,0,1
163704,0.17391304347826086,False,0.38113006396588484,True,1,0,0,0
163705,0.2603288402525164,False,0.13712618526622902,False,0,1,0,0
163706,0.3210719915922228,False,0.15423529411764705,True,0,0,1,0
163709,0.13131313131313133,False,0.27949526813880127,False,1,0,0,0
163710,0.33180542027158655,False,0.1306284017812964,True,0,1,0,0
163711,0.2269847033155617,True,0.04968791640367487,True,0,0,0,1
163712,0.04591836734693878,False,0.0,False,0,0,0,1
163714,0.12857142857142856,False,0.0,False,0,0,0,1
163716,0.043010752688172046,False,0.9142857142857143,False,1,0,0,0
163717,0.23930169383189517,False,0.038989607828263675,True,0,0,0,1
163719,0.44329334787350055,True,0.04698249586345032,True,0,0,1,0
163720,0.35032397383542996,False,0.0,True,0,0,1,0
163721,0.21122599704579026,False,0.0,True,0,0,1,0
163722,0.2104355325571367,False,0.18318965517241378,False,0,0,1,0
163723,0.233511053869241,False,0.0,False,0,0,0,1
163724,0.21003134796238246,False,0.5993740219092332,False,0,0,0,1
163725,0.3472982511825777,True,0.042827901117934185,True,0,0,1,0
163726,0.08392857142857142,False,0.7286501377410468,False,0,0,0,1
163727,0.12676318977599355,False,0.3382130237253912,True,0,1,0,0
163728,0.30025445292620867,False,0.0,False,1,0,0,0
163729,0.18048422597212033,False,0.0,False,0,0,0,1
163730,0.14980544747081712,False,0.0,False,0,0,0,1
163731,0.3744626379539314,False,0.12623120787973044,True,0,0,1,0
163732,0.22551716255948454,True,0.08986283037805286,False,0,0,0,1
163733,0.17036322725811637,False,0.0,False,1,0,0,0
163734,0.3137850655496707,False,0.14650974025974026,True,0,0,1,0
163736,0.14321632017852948,False,0.22889498970487301,True,0,0,0,1
163737,0.1557377049180328,False,0.0,False,0,0,0,1
163738,0.17672413793103448,False,0.3902439024390244,False,0,0,0,1
163739,0.2722117202268431,False,0.5679245283018868,False,1,0,0,0
163740,0.15917843388960207,False,0.0,False,0,0,0,1
163741,0.1849056603773585,False,0.07678571428571429,True,0,0,0,1
163742,0.3405115641957747,True,0.03023530958327856,True,1,0,0,0
163744,0.3473053892215569,False,0.0757620164126612,False,0,0,0,1
163745,0.17073170731707318,False,0.1641938674579624,True,0,0,0,1
163746,0.22244224422442244,False,0.3397097625329815,False,1,0,0,0
